prop_manual,n_RtI,n_emergency,prop_rejected_RtI,avg_len_man,state_warnings,rock_warnings,puddle_warnings,crashes,skids,utility,n_exp,pr_rock
0.6834170854271356,278,57,0.11464968152866242,6.1909090909090905,165,995,40,34,6,-3.0828140703517586,66,0.2
0.7346733668341708,222,9,0.155893536121673,7.33,61,994,58,42,5,-3.9045226130653266,66,0.3
0.7206030150753768,216,12,0.22021660649819494,7.402061855670103,54,995,46,62,5,-5.928040201005024,66,0.4
0.09547738693467336,14,0,0.6818181818181818,7.916666666666667,206,24,50,4,1,-0.02452261306532647,67,0.05
0.1748743718592965,47,5,0.32857142857142857,7.25,182,139,44,9,0,-0.5234170854271354,67,0.1
0.6683417085427136,263,30,0.17295597484276728,5.893805309734513,132,977,55,32,5,-2.8795979899497484,67,0.2
0.7105527638190955,243,17,0.15331010452961671,6.486238532110092,95,995,63,44,4,-4.091356783919598,67,0.3
0.7286432160804021,219,13,0.18587360594795538,7.505154639175258,68,995,46,47,6,-4.44321608040201,67,0.4
0.0964824120603015,23,0,0.6166666666666667,6.857142857142857,228,22,80,1,1,0.2691457286432162,68,0.05
0.11557788944723618,33,1,0.4406779661016949,6.764705882352941,219,35,58,1,3,0.24231155778894478,68,0.1
0.6592964824120603,295,47,0.12721893491124261,5.475,165,995,68,31,3,-2.7608040201005024,68,0.2
0.6934673366834171,256,32,0.15789473684210525,6.653846153846154,115,995,8,38,4,-3.4970854271356786,68,0.3
0.7165829145728643,222,16,0.2099644128113879,7.595744680851064,50,995,40,43,5,-4.024020100502512,68,0.4
0.0592964824120603,22,4,0.45,5.363636363636363,213,12,39,0,2,0.3593969849246232,69,0.05
0.15979899497487438,32,0,0.5,6.913043478260869,158,12,67,1,0,0.2787939698492463,69,0.1
0.6492462311557788,301,55,0.13505747126436782,5.184,167,984,60,21,8,-1.7946733668341708,69,0.2
0.7115577889447237,238,23,0.16783216783216784,7.09,76,995,26,58,4,-5.504422110552763,69,0.3
0.7577889447236181,197,6,0.17916666666666667,8.870588235294118,43,995,61,53,5,-5.037286432160804,69,0.4
0.10050251256281408,25,1,0.5614035087719298,6.666666666666667,243,11,64,1,2,0.2613065326633167,70,0.05
0.07035175879396985,17,0,0.5142857142857142,5.916666666666667,183,24,35,2,0,0.167638190954774,70,0.1
0.685427135678392,265,41,0.15064102564102563,5.939130434782609,144,994,60,38,5,-3.4824120603015074,70,0.2
0.714572864321608,233,24,0.17667844522968199,6.846153846153846,108,995,46,36,7,-3.321708542713568,70,0.3
0.6934673366834171,246,13,0.19078947368421054,6.728155339805825,74,995,61,35,6,-3.227537688442211,70,0.4
0.14371859296482412,28,2,0.5757575757575758,7.15,232,14,70,1,1,0.2776884422110553,71,0.05
0.12562814070351758,27,2,0.5970149253731343,6.944444444444445,133,15,78,2,2,0.15175879396984934,71,0.1
0.6562814070351759,293,57,0.14076246334310852,5.360655737704918,181,995,53,41,3,-3.7479396984924622,71,0.2
0.7065326633165829,243,29,0.16494845360824742,7.48936170212766,89,995,52,52,4,-4.894472361809045,71,0.3
0.7045226130653266,222,13,0.24232081911262798,7.3125,70,995,35,42,5,-3.9266331658291453,71,0.4
0.07537688442211055,13,0,0.675,9.375,258,25,40,1,0,0.28532663316582924,72,0.05
0.08040201005025126,17,0,0.15,6.666666666666667,175,39,16,3,0,0.07396984924623132,72,0.1
0.7075376884422111,238,29,0.1793103448275862,6.467889908256881,121,995,75,40,8,-3.7024120603015076,72,0.2
0.6924623115577889,249,33,0.18360655737704917,6.4485981308411215,98,995,40,42,5,-3.9106532663316576,72,0.3
0.7306532663316583,229,15,0.14232209737827714,7.583333333333333,59,995,75,45,6,-4.242412060301508,72,0.4
0.12160804020100502,24,1,0.6,7.5625,255,19,65,2,3,0.15547738693467344,73,0.05
0.19095477386934673,56,9,0.3411764705882353,6.129032258064516,213,90,56,4,2,-0.04552763819095466,73,0.1
0.7025125628140704,246,27,0.16610169491525423,5.982905982905983,127,995,59,40,7,-3.699597989949748,73,0.2
0.685427135678392,250,24,0.1987179487179487,6.107142857142857,94,995,53,37,6,-3.4152763819095475,73,0.3
0.7135678391959799,218,16,0.2323943661971831,7.645161290322581,68,995,15,52,5,-4.929045226130653,73,0.4
0.08944723618090453,23,2,0.5964912280701754,6.428571428571429,272,17,59,0,2,0.36432160804020103,74,0.05
0.13668341708542714,25,0,0.45652173913043476,7.555555555555555,227,30,56,1,1,0.2687437185929649,74,0.1
0.6743718592964824,269,45,0.16718266253869968,5.516393442622951,170,995,41,40,4,-3.668241206030151,74,0.2
0.7035175879396985,241,23,0.18027210884353742,6.730769230769231,96,995,92,52,8,-4.93889447236181,74,0.3
0.7195979899497488,211,6,0.24100719424460432,7.793478260869565,52,995,60,47,3,-4.4083417085427135,74,0.4
0.0964824120603015,23,0,0.6166666666666667,7.384615384615385,300,21,77,0,1,0.37366834170854274,75,0.05
0.05728643216080402,16,0,0.6363636363636364,4.75,199,18,62,2,0,0.1705527638190956,75,0.1
0.6522613065326633,286,44,0.17101449275362318,5.118110236220472,163,995,13,36,6,-3.283517587939698,75,0.2
0.7085427135678392,244,27,0.15570934256055363,7.1313131313131315,71,995,56,33,4,-2.9984924623115576,75,0.3
0.6844221105527638,246,17,0.21405750798722045,6.433962264150943,94,995,15,41,9,-3.8667336683417086,75,0.4
0.12060301507537688,33,2,0.4406779661016949,6.722222222222222,266,18,65,0,2,0.36653266331658296,76,0.05
0.12160804020100502,31,2,0.4745762711864407,6.722222222222222,172,29,57,2,1,0.16190954773869354,76,0.1
0.650251256281407,294,66,0.14782608695652175,5.184,209,987,67,32,6,-2.8824120603015073,76,0.2
0.7095477386934673,227,13,0.21180555555555555,7.288659793814433,58,994,74,43,4,-4.002814070351759,76,0.3
0.7105527638190955,227,14,0.20905923344947736,7.224489795918367,65,995,53,46,3,-4.308442211055276,76,0.4
0.05829145728643216,21,2,0.5882352941176471,4.142857142857143,223,16,48,1,0,0.2828140703517589,77,0.05
0.1487437185929648,28,2,0.45098039215686275,7.4,193,12,71,3,2,0.05005025125628152,77,0.1
0.6100502512562814,214,38,0.1640625,6.08,158,732,106,35,6,-3.1920603015075373,77,0.2
0.7025125628140704,240,18,0.1864406779661017,6.796116504854369,92,995,48,42,2,-3.8759798994974872,77,0.3
0.714572864321608,234,17,0.17314487632508835,7.12,69,995,13,48,3,-4.50643216080402,77,0.4
0.09547738693467336,19,2,0.5777777777777777,7.3076923076923075,251,12,46,1,1,0.27678391959799004,78,0.05
0.09748743718592964,30,0,0.34782608695652173,6.0625,199,92,28,2,2,0.15869346733668352,78,0.1
0.6904522613065327,244,25,0.20521172638436483,6.035087719298246,117,995,87,36,6,-3.2900502512562815,78,0.2
0.7165829145728643,222,12,0.2099644128113879,6.932038834951456,78,995,72,49,1,-4.574974874371859,78,0.3
0.7175879396984924,236,15,0.15714285714285714,7.536842105263158,59,995,64,34,9,-3.159497487437186,78,0.4
0.0964824120603015,25,5,0.5689655172413793,6.466666666666667,279,38,59,3,1,0.0758793969849248,79,0.05
0.0763819095477387,17,1,0.5405405405405406,7.6,188,11,38,1,1,0.259497487437186,79,0.1
0.6613065326633166,272,40,0.19047619047619047,5.730434782608696,150,995,45,25,3,-2.1588944723618084,79,0.2
0.6944723618090453,257,30,0.15181518151815182,6.784313725490196,108,995,66,33,5,-3.0067336683417083,79,0.3
0.7195979899497488,211,14,0.24100719424460432,7.793478260869565,66,995,51,50,4,-4.711557788944724,79,0.4
0.0814070351758794,23,1,0.5818181818181818,5.4,278,23,58,0,0,0.3826130653266332,80,0.05
0.12763819095477386,30,1,0.375,7.055555555555555,204,23,54,0,5,0.32703517587939707,80,0.1
0.6512562814070352,266,42,0.15555555555555556,5.192,180,929,66,29,7,-2.594070351758794,80,0.2
0.7386934673366834,220,13,0.15057915057915058,7.587628865979381,80,995,65,50,5,-4.713969849246231,80,0.3
0.7256281407035176,222,17,0.18382352941176472,8.146067415730338,64,995,33,46,3,-4.307839195979899,80,0.4
0.1035175879396985,25,0,0.5,6.4375,278,10,57,1,1,0.2772864321608041,81,0.05
0.12864321608040202,40,4,0.42857142857142855,6.7368421052631575,241,78,52,2,1,0.16572864321608052,81,0.1
0.6793969849246231,269,43,0.1540880503144654,5.991150442477876,154,995,41,37,4,-3.362211055276382,81,0.2
0.6884422110552764,252,30,0.18446601941747573,6.070796460176991,121,995,29,44,4,-4.0908542713567835,81,0.3
0.7055276381909548,232,18,0.2054794520547945,7.725274725274725,60,995,47,50,9,-4.776884422110553,81,0.4
0.11055276381909548,26,0,0.5806451612903226,7.333333333333333,261,18,74,0,2,0.36432160804020103,82,0.05
0.135678391959799,33,2,0.32653061224489793,6.428571428571429,165,60,41,4,1,-0.03517587939698481,82,0.1
0.6482412060301508,263,43,0.16507936507936508,5.972222222222222,158,954,50,32,3,-2.863517587939698,82,0.2
0.6864321608040201,244,34,0.21543408360128619,6.696078431372549,112,995,46,37,6,-3.409748743718593,82,0.3
0.7246231155778895,228,9,0.16483516483516483,7.8478260869565215,41,995,67,40,2,-3.699899497487437,82,0.4
0.031155778894472363,7,0,0.6818181818181818,4.428571428571429,226,27,16,1,0,0.2826130653266333,83,0.05
0.08341708542713568,25,2,0.32432432432432434,6.384615384615385,187,48,27,3,1,0.06010050251256297,83,0.1
0.6532663316582915,256,42,0.14666666666666667,6.20952380952381,156,934,58,25,7,-2.194070351758794,83,0.2
0.7175879396984924,235,12,0.16071428571428573,7.14,82,994,57,45,9,-4.24572864321608,83,0.3
0.7296482412060301,218,11,0.1865671641791045,7.9021739130434785,54,995,52,45,5,-4.227035175879396,83,0.4
0.10050251256281408,22,0,0.6666666666666666,7.142857142857143,241,12,74,0,1,0.37859296482412064,84,0.05
0.12964824120603016,25,0,0.576271186440678,6.842105263157895,178,12,78,3,2,0.0497487437185931,84,0.1
0.6522613065326633,278,44,0.1524390243902439,5.327868852459017,172,965,61,31,3,-2.7568844221105526,84,0.2
0.735678391959799,222,13,0.15267175572519084,7.33,76,991,48,42,10,-3.961507537688442,84,0.3
0.7206030150753768,219,16,0.20938628158844766,7.793478260869565,57,995,23,46,5,-4.32894472361809,84,0.4
0.11055276381909548,32,1,0.5616438356164384,6.111111111111111,336,12,102,2,3,0.15718592964824135,85,0.05
0.18592964824120603,41,1,0.4225352112676056,7.4,168,26,95,3,3,0.041708542713567956,85,0.1
0.671356783919598,273,41,0.16257668711656442,6.137614678899083,126,994,58,29,8,-2.6035175879396983,85,0.2
0.6924623115577889,243,21,0.20327868852459016,6.8316831683168315,78,995,9,41,2,-3.7715577889447234,85,0.3
0.7457286432160805,202,4,0.1984126984126984,8.266666666666667,40,995,59,59,5,-5.63356783919598,85,0.4
0.14170854271356784,21,1,0.6379310344827587,8.8125,196,18,64,1,1,0.2808040201005026,86,0.05
0.12361809045226131,33,1,0.4406779661016949,6.473684210526316,171,15,61,2,1,0.16261306532663322,86,0.1
0.6592964824120603,280,44,0.17159763313609466,5.615384615384615,137,995,34,30,7,-2.700402010050251,86,0.2
0.6603015075376885,244,31,0.18394648829431437,6.58,105,955,55,35,5,-3.198090452261306,86,0.3
0.7316582914572864,224,5,0.15789473684210525,7.59375,49,995,71,39,8,-3.6581909547738696,86,0.4
0.10251256281407035,15,0,0.5945945945945946,8.5,254,12,42,0,0,0.3868341708542714,87,0.05
0.06733668341708543,16,2,0.4482758620689655,7.444444444444445,187,40,22,3,0,0.07155778894472371,87,0.1
0.6633165829145728,266,35,0.20359281437125748,5.747826086956522,137,992,77,35,2,-3.1537688442211054,87,0.2
0.7195979899497488,237,13,0.1474820143884892,7.242424242424242,60,995,19,48,8,-4.539698492462311,87,0.3
0.7226130653266332,218,11,0.20727272727272728,7.659574468085107,53,995,9,56,7,-5.3552763819095475,87,0.4
0.11959798994974874,19,0,0.6415094339622641,8.5,262,12,55,2,2,0.16834170854271358,88,0.05
0.10552763819095477,24,0,0.5714285714285714,6.5625,224,11,62,2,1,0.16552763819095492,88,0.1
0.6743718592964824,263,33,0.18575851393188855,5.694915254237288,142,995,47,31,5,-2.776180904522613,88,0.2
0.671356783919598,260,33,0.20245398773006135,5.938053097345133,125,995,48,40,6,-3.725527638190955,88,0.3
0.7336683417085427,214,7,0.1893939393939394,7.76595744680851,66,995,35,44,5,-4.122814070351758,88,0.4
0.13969849246231156,30,1,0.5454545454545454,6.619047619047619,182,12,81,0,1,0.3756783919597991,89,0.05
0.061306532663316586,28,7,0.40425531914893614,4.6923076923076925,229,56,34,2,0,0.1755778894472363,89,0.1
0.6723618090452261,275,54,0.15384615384615385,5.982142857142857,157,995,47,29,5,-2.5751758793969843,89,0.2
0.721608040201005,219,10,0.1828358208955224,7.412371134020619,68,984,33,48,2,-4.474472361809045,89,0.3
0.7105527638190955,229,13,0.20209059233449478,7.375,63,995,13,58,4,-5.520201005025126,89,0.4
0.08341708542713568,20,0,0.5121951219512195,7.545454545454546,235,19,49,2,1,0.17497487437185943,90,0.05
0.1708542713567839,37,1,0.5,6.538461538461538,211,57,70,4,2,-0.03929648241206024,90,0.1
0.6804020100502512,265,23,0.1640378548895899,6.0,97,995,71,25,8,-2.209949748743718,90,0.2
0.7015075376884422,247,23,0.16554054054054054,6.5327102803738315,103,995,59,33,4,-2.9851256281407035,90,0.3
0.7165829145728643,240,21,0.14590747330960854,7.019607843137255,82,995,53,51,5,-4.83105527638191,90,0.4
0.13266331658291458,31,0,0.5633802816901409,6.6,228,34,67,3,1,0.07869346733668363,91,0.05
0.10954773869346733,27,0,0.5263157894736842,7.266666666666667,161,14,73,3,3,0.0445226130653268,91,0.1
0.6582914572864321,284,47,0.15976331360946747,5.368852459016393,162,994,36,26,3,-2.250552763819096,91,0.2
0.6804020100502512,264,21,0.167192429022082,5.895652173913043,117,995,55,39,6,-3.6108542713567835,91,0.3
0.7165829145728643,234,6,0.16725978647686832,7.202020202020202,53,995,58,37,7,-3.4462311557788943,91,0.4
0.09447236180904522,23,2,0.5208333333333334,6.714285714285714,268,10,51,1,2,0.26793969849246246,92,0.05
0.09748743718592964,21,0,0.5714285714285714,6.466666666666667,225,16,61,0,4,0.334070351758794,92,0.1
0.6381909547738693,302,56,0.15877437325905291,5.088,183,995,40,31,6,-2.7837185929648243,92,0.2
0.721608040201005,229,17,0.17028985507246377,7.262626262626263,89,995,55,38,5,-3.500904522613065,92,0.3
0.7437185929648241,214,13,0.15748031496062992,8.233333333333333,50,995,41,48,5,-4.519396984924623,92,0.4
0.13366834170854272,27,0,0.5645161290322581,7.388888888888889,291,17,79,1,2,0.2645226130653267,93,0.05
0.08743718592964825,30,5,0.45454545454545453,4.833333333333333,203,69,43,2,1,0.15949748743718603,93,0.1
0.6321608040201006,291,61,0.19613259668508287,5.48695652173913,176,977,47,30,2,-2.642010050251256,93,0.2
0.6834170854271356,256,33,0.18471337579617833,6.696078431372549,102,995,52,44,5,-4.115678391959799,93,0.3
0.7366834170854272,219,10,0.16091954022988506,8.155555555555555,44,995,53,50,4,-4.7239195979899495,93,0.4
0.1407035175879397,28,0,0.5555555555555556,7.0,238,11,74,2,2,0.16824120603015089,94,0.05
0.12361809045226131,32,1,0.4576271186440678,6.473684210526316,180,36,58,5,0,-0.12110552763819069,94,0.1
0.6572864321608041,288,48,0.15294117647058825,5.32520325203252,182,995,69,33,4,-2.966130653266332,94,0.2
0.7025125628140704,236,21,0.2,6.666666666666667,90,995,54,43,6,-4.0210050251256275,94,0.3
0.7236180904522613,220,3,0.19708029197080293,7.752688172043011,44,995,44,36,6,-3.3370854271356785,94,0.4
0.1185929648241206,27,3,0.6197183098591549,7.375,212,12,77,2,0,0.18351758793969863,95,0.05
0.10653266331658291,23,1,0.4888888888888889,7.066666666666666,225,19,55,1,1,0.26894472361809046,95,0.1
0.6603015075376885,288,53,0.14540059347181009,5.632478632478633,154,995,38,27,7,-2.3952763819095475,95,0.2
0.7296482412060301,218,20,0.1865671641791045,7.652631578947369,81,995,59,62,2,-5.88070351758794,95,0.3
0.7256281407035176,223,12,0.1801470588235294,7.23,80,995,15,53,5,-5.020703517587939,95,0.4
0.11658291457286432,33,4,0.56,5.523809523809524,245,28,74,3,1,0.07125628140703531,96,0.05
0.11457286432160804,33,1,0.37735849056603776,5.7,197,45,40,4,0,-0.028743718592964648,96,0.1
0.6834170854271356,261,38,0.1498371335504886,6.364485981308412,125,981,55,44,7,-4.1020100502512555,96,0.2
0.7015075376884422,251,27,0.15202702702702703,6.862745098039215,98,995,11,43,5,-4.004221105527638,96,0.3
0.7165829145728643,195,6,0.30604982206405695,8.5,36,995,61,51,7,-4.860603015075377,96,0.4
0.14974874371859295,36,1,0.47058823529411764,8.277777777777779,244,54,70,4,0,-0.01939698492462304,97,0.05
0.12763819095477386,32,4,0.5151515151515151,7.470588235294118,202,35,64,4,0,-0.0232160804020099,97,0.1
0.6824120603015076,269,33,0.14603174603174604,6.172727272727273,120,995,54,33,6,-2.991256281407035,97,0.2
0.6894472361809045,238,24,0.22727272727272727,6.801980198019802,94,995,69,43,5,-4.006030150753769,97,0.3
0.7195979899497488,226,17,0.18705035971223022,7.5473684210526315,64,995,52,44,7,-4.140402010050251,97,0.4
0.020100502512562814,3,0,0.5714285714285714,10.0,227,24,8,0,0,0.3805025125628141,98,0.05
0.14371859296482412,29,0,0.5084745762711864,7.15,135,25,73,1,3,0.24331658291457295,98,0.1
0.6462311557788945,291,58,0.15406976744186046,5.152,168,974,67,29,6,-2.5913567839195975,98,0.2
0.7085427135678392,237,17,0.17993079584775087,6.351351351351352,111,995,35,50,7,-4.729346733668342,98,0.3
0.7286432160804021,230,11,0.1449814126394052,7.6421052631578945,67,995,42,47,7,-4.440502512562813,98,0.4
0.135678391959799,31,1,0.5373134328358209,6.428571428571429,275,18,78,2,2,0.16532663316582927,99,0.05
0.13768844221105528,27,1,0.5423728813559322,6.85,177,26,68,3,2,0.05417085427135699,99,0.1
0.5005025125628141,175,28,0.18604651162790697,6.397435897435898,129,603,45,31,4,-2.770854271356784,99,0.2
0.6934673366834171,249,25,0.18092105263157895,6.70873786407767,90,995,77,38,5,-3.5062311557788943,99,0.3
0.7155778894472362,241,21,0.1453900709219858,7.350515463917525,70,995,50,49,1,-4.590251256281406,99,0.4
